Temperature,Humidity,Rainfall,PH,Nitrogen,Phosphorous,Potassium,Carbon,Soil,Crop
24.83206631,44.17085032,52.0810886,5.88509677,53.17,41.89,46.23,1.99,Acidic Soil,Moth Beans
25.44689075,58.55363573,57.04826619,6.16496284,54.72,51.04,49.11,0.72,Acidic Soil,Moth Beans
31.01274943,62.40392519,63.77192383,3.686161562,56.86,35.36,42.43,1.06,Acidic Soil,Moth Beans
27.06179658,52.3003173,60.74583498,7.388007483,54.78,70.44,60.87,1.13,Neutral Soil,Moth Beans
27.0956288,42.26206161,71.1271039,8.340398059,54.52,39.46,47.08,2,Peaty Soil,Moth Beans
28.56800579,57.30636014,64.53027638,8.66077954,55.87,40.35,45.18,2.04,Peaty Soil,Moth Beans
28.79929247,49.84213387,40.85534718,3.686161562,53.26,34.35,41.8415,0.67,Acidic Soil,Moth Beans
27.94293692,45.41393636,69.66289997,5.9565851,54.91,43.06,48.9,2.45,Acidic Soil,Moth Beans
30.47757686,61.58245338,61.86633917,9.407343312,56.45,37.65,43.41,0.51,Alkaline Soil,Moth Beans
30.58139475,50.77148138,64.58559639,8.18422855,55.57,42.86,47.27,2.41,Peaty Soil,Moth Beans
26.85911286,41.81420849,44.13827124,5.131779302,52.75,36.71,43.15,1.73,Acidic Soil,Moth Beans
26.31051759,61.18749126,35.73403813,6.294130313,53.2,56.01,46.75,0.68,Acidic Soil,Moth Beans
28.77833449,44.2252605,33.95825723,7.991902443,52.549,43.38,44.56,1.62,Peaty Soil,Moth Beans
28.90245417,43.35365671,71.90018566,8.923095695,55.01,36.76,44.99,1.61,Peaty Soil,Moth Beans
29.37687468,57.69622912,38.34303462,6.878498176,53.61,75.596,63.03,1.88,Neutral Soil,Moth Beans
24.47029383,58.25204566,59.18953429,5.243634849,54.63,39.95,44.49,1.06,Acidic Soil,Moth Beans
26.65333029,59.79023382,36.91852635,7.550090941,53.27,62.61,48.95,2.31,Peaty Soil,Moth Beans
28.19912143,53.50567601,52.13580529,8.709291688,54.37,39.39,44.07,0.54,Alkaline Soil,Moth Beans
28.76488954,52.62741529,55.21606732,7.792508068,54.64,49.92,49.29,2.44,Peaty Soil,Moth Beans
29.3499706,61.25353851,40.82840673,8.055908858,54.08,47.4,45.16,0.68,Alkaline Soil,Moth Beans
28.00937423,52.60950014,36.01203025,4.397698806,52.95,36.06,41.85,1.49,Peaty Soil,Moth Beans
26.85851927,48.8246387,34.7426459,5.952384957,52.549,43.98,44.42,0.64,Acidic Soil,Moth Beans
31.2123945,41.80146525,53.78769958,8.532078733,53.82,38.01,44.68,2.01,Peaty Soil,Moth Beans
24.47029383,61.43378674,46.0203959,7.224193642,53.8,75.596,63.03,1.22,Neutral Soil,Moth Beans
29.98835437,49.60384796,52.92929636,4.931890506,54.37,37.2,43.41,2.43,Acidic Soil,Moth Beans
29.93964907,54.61813464,45.43669946,4.626212446,54.13,36.9,42.55,2,Acidic Soil,Moth Beans
31.2119298,41.80146525,68.80141783,5.026003659,54.96,36.32,44.65,1.52,Acidic Soil,Moth Beans
26.80474415,48.23991436,43.87801983,3.686161562,53.15,34.3295,41.8415,0.56,Acidic Soil,Moth Beans
31.22874046,62.84916863,64.56807592,8.86979671,56.8615,40.08,44.6,1.71,Peaty Soil,Moth Beans
30.99694676,46.42693735,38.31597852,9.406887533,53.06,35.79,42.12,2.34,Peaty Soil,Moth Beans
29.61253065,63.04749127,50.1978269,5.80428611,55.21,45.82,45.6,2.21,Acidic Soil,Moth Beans
29.97604322,57.03184356,44.86052932,8.35495812,54.26,42.63,44.41,1.57,Peaty Soil,Moth Beans
30.88883074,52.62696801,55.51932414,8.634929739,55.01,39.66,44.53,1.63,Peaty Soil,Moth Beans
30.39321309,60.16299493,35.37493212,7.699200949,53.59,55.81,46.75,2.1,Peaty Soil,Moth Beans
30.43683729,55.20522037,32.67293251,5.261285926,52.89,39.53,42.37,1.42,Acidic Soil,Moth Beans
25.32688786,63.05420687,32.71129281,9.112771682,52.91,38.97,42.06,1.83,Peaty Soil,Moth Beans
30.53684308,59.96664731,33.48919022,4.605700542,53.41,37.51,41.86,0.73,Acidic Soil,Moth Beans
30.38257873,41.80146525,47.95406479,7.115994051,53.29,75.596,63.03,2.24,Neutral Soil,Moth Beans
24.47029383,53.76623369,35.03404425,7.214078621,52.549,75.596,61.82,1.64,Loamy Soil,Moth Beans
28.69841277,61.14754363,65.67591794,9.407343312,56.4,36.25,42.98,1.73,Peaty Soil,Moth Beans
29.33743412,49.00323081,42.44054315,8.914074888,53.39,37.68,42.96,2.49,Peaty Soil,Moth Beans
27.96583691,61.34900107,70.10472076,8.639586199,56.68,41.23,45.7,2.23,Peaty Soil,Moth Beans
24.86803974,48.27531965,63.9187654,8.621514073,54.26,38.93,45.26,0.62,Alkaline Soil,Moth Beans
25.87682261,45.96341933,38.53254678,5.838508699,52.55,41.87,44.42,1.81,Acidic Soil,Moth Beans
31.01963639,49.9767522,32.81296548,3.686161562,52.83,34.3295,41.8415,1.46,Acidic Soil,Moth Beans
26.7627493,92.86056895,224.3247255,6.420018717,81.01,78.03,81.889,1.73,Acidic Soil,Coconut
25.61294367,94.3138837,224.3206759,5.740054567,80.1,52.46,63.74,0.7,Acidic Soil,Coconut
28.130115,95.64807631,151.0761899,5.686972967,72.58,51.85,55.34,1.51,Peaty Soil,Coconut
25.09756427,91.53720922,179.8248944,6.293662363,72.89,68.88,73.95,1.04,Acidic Soil,Coconut
27.79797651,99.64573002,181.6942283,6.381975465,77.96,78.37,79.2,1.88,Acidic Soil,Coconut
29.25902906,95.11294697,184.7624496,5.551761688,78.57,49.57,56.9,2.3,Acidic Soil,Coconut
27.10134661,93.69979946,150.9502632,5.551963184,71.3,49.41,54.0235,1.99,Acidic Soil,Coconut
25.84726298,90.98320185,147.8888994,5.860740481,69.31,53.94,57.31,1.84,Acidic Soil,Coconut
26.58580443,90.98617591,178.8116076,5.558807063,74.03,49.4015,56.54,1,Acidic Soil,Coconut
28.38503882,99.18843684,189.6711349,5.55771171,79.67,50.63,57.53,1.18,Acidic Soil,Coconut
28.43647052,91.81320717,145.5414413,5.568365926,71.11,49.4015,54.0235,0.8,Acidic Soil,Coconut
28.27298134,96.93649473,198.8234862,6.07071786,80.27,61.29,68.53,1.95,Acidic Soil,Coconut
27.00648436,96.46168931,144.3331315,5.627860549,70.89,51.09,54.03,1.67,Acidic Soil,Coconut
27.63551259,99.34854917,157.9171537,6.38488418,74.09,78.45,74.23,1.1,Acidic Soil,Coconut
26.29644905,99.64634809,215.9195049,5.685889066,81.44,52.75,61.91,1.28,Acidic Soil,Coconut
27.1326009,95.23797989,204.7206567,6.234458417,79.39,67.32,75.66,1.01,Acidic Soil,Coconut
25.56567803,97.61361544,199.7936345,6.420833501,77.7,78.5735,81.889,0.99,Acidic Soil,Coconut
25.94951662,93.40548703,172.0540491,5.842317989,73.17,54.2,59.82,0.53,Acidic Soil,Coconut
28.03380598,95.01630593,218.0055713,5.955742971,82.26,57.3,67.84,1.33,Acidic Soil,Coconut
29.12859129,91.30924833,157.2388553,5.741367375,73.23,51.76,56.66,1.98,Acidic Soil,Coconut
27.0828252,97.00155491,171.7575545,5.948342571,75.07,57.67,61.78,1.35,Acidic Soil,Coconut
28.11321494,90.98320185,172.4813641,6.387067562,74.25,74.06,77.52,0.76,Acidic Soil,Coconut
27.5136304,94.18955816,156.6732553,5.562911913,72.56,49.66,54.54,2.03,Acidic Soil,Coconut
27.63834933,95.48763389,205.5463111,5.85971872,80.14,55.12,64.03,1.72,Peaty Soil,Coconut
29.01256899,94.01014388,150.0500312,6.282955073,72.74,69.33,67.9,0.75,Acidic Soil,Coconut
26.58413917,95.78923137,171.6262299,6.25449571,74.28,68.55,70.7,2.27,Acidic Soil,Coconut
28.28905147,97.00396405,142.9403233,5.973853124,71.79,58.36,58.57,2.48,Acidic Soil,Coconut
28.69164799,96.65248672,178.9635457,6.081568052,77.57,61.57,65.98,1.56,Peaty Soil,Coconut
29.52703757,96.30484325,209.8453993,6.37466756,83.36,76.2,81.889,0.57,Acidic Soil,Coconut
27.14865285,96.66355213,149.2433497,6.027707171,71.76,59.83,60.47,0.9,Acidic Soil,Coconut
29.28725038,91.95614918,134.0290244,5.868285082,69.77,54.38,55.57,1.49,Peaty Soil,Coconut
25.09756427,93.31410447,134.8419069,6.205931638,69.064,65.25,62.64,0.92,Acidic Soil,Coconut
26.92449525,91.20106019,194.9022136,5.570745386,76.59,49.4015,58.18,1.05,Acidic Soil,Coconut
28.27804288,93.64761266,171.9457959,6.095261013,75.3,61.05,65.34,2.15,Acidic Soil,Coconut
29.18032562,92.73041222,204.9603677,6.025789594,80.81,58.56,68.05,1.38,Acidic Soil,Coconut
28.3575072,91.64509299,160.7306991,5.551761688,73.21,49.4015,54.71,2.29,Acidic Soil,Coconut
29.38072512,93.27565685,218.5241851,6.366219551,83.27,74.15,81.889,2.49,Acidic Soil,Coconut
25.39241091,98.08951196,218.080385,5.579845008,80.18,50.72,60.47,2.09,Acidic Soil,Coconut
26.31270635,98.62048026,208.1181381,5.804965067,80,54.76,63.22,0.77,Acidic Soil,Coconut
29.52501367,91.91185319,194.3100272,6.121005506,79.29,61.37,69.47,2.25,Acidic Soil,Coconut
28.83214859,92.17170353,145.4172387,6.000248647,71.47,57.66,59.39,1.66,Acidic Soil,Coconut
28.48444906,97.76865458,160.389421,5.820978791,74.81,54.88,58.14,1.63,Acidic Soil,Coconut
28.74013335,93.39676499,156.7650823,5.620733794,73.38,50.31,55.15,0.9,Acidic Soil,Coconut
25.09756427,95.59224018,165.8092179,6.001936419,72.02,58.73,62.15,2.14,Acidic Soil,Coconut
29.52703757,91.14723422,192.7678575,6.305740522,79.16,69.39,77.02,1.48,Peaty Soil,Coconut
27.54273211,94.59086121,150.2012138,6.362544111,71.74,74.52,71.42,0.69,Acidic Soil,Coconut
26.52166434,98.38227669,144.6261698,5.588655387,70.96,50.91,54.0235,0.57,Acidic Soil,Coconut
25.09756427,95.89739958,174.796583,6.182232762,73.31,65.18,68.5,1.24,Acidic Soil,Coconut
29.20394909,95.66997327,211.2506267,5.959493188,82.79,57.58,67.07,1.11,Peaty Soil,Coconut
27.05826457,91.10510371,224.3247255,5.677282678,80.77,50.66,62.65,2.28,Acidic Soil,Coconut
26.18552389,96.96637916,135.4186222,5.612122797,69.1,50.96,54.0235,2.24,Acidic Soil,Coconut
27.59376845,92.48519606,162.8432736,6.206077742,73.09,64.95,67.35,1.25,Acidic Soil,Coconut
25.76011662,94.65830608,134.0290244,5.764812076,69.064,52.99,54.17,2.07,Acidic Soil,Coconut
28.87862994,95.11320315,145.0583117,6.203376525,72.14,65.82,64.28,2.19,Acidic Soil,Coconut
26.50908611,94.48414544,199.8778403,6.143662699,77.81,63.1,71.12,1.07,Peaty Soil,Coconut
26.87037587,91.72546257,214.4128874,6.100429497,79.36,60.59,71.78,2.41,Peaty Soil,Coconut
27.57283516,94.90485697,145.9298935,5.708409601,71.21,52.04,55.06,0.8,Acidic Soil,Coconut
28.05912437,98.3670985,171.6516396,5.868255858,76.32,56.07,60.22,1.64,Acidic Soil,Coconut
29.51611558,92.56492864,134.0290244,6.420833501,69.92,78.5735,72.47,0.69,Acidic Soil,Coconut
28.96318258,95.16333673,222.803013,6.165084855,83.6935,64.19,75.58,1.87,Acidic Soil,Coconut
25.09897688,92.36099489,157.7592626,6.047044342,70.32,59.08,62.07,1.94,Acidic Soil,Coconut
27.1872282,92.19906776,141.3220576,6.137102505,69.68,62.05,61.84,1.2,Acidic Soil,Coconut
29.03065024,90.98320185,205.5720367,5.894027065,80.1,54.63,64.78,2.47,Acidic Soil,Coconut
27.754298,95.94643831,134.0290244,5.56222383,69.39,50.02,54.0235,1.29,Acidic Soil,Coconut
27.31155708,99.64634809,201.8258633,5.832608028,80.61,55.69,63.05,1.52,Acidic Soil,Coconut
28.84270971,99.64328526,224.3247255,6.218571874,83.6935,68.25,78.29,1.47,Acidic Soil,Coconut
26.61423461,96.97300803,191.006688,6.142010637,77.39,63.91,69.68,0.5,Acidic Soil,Coconut
29.52703757,95.65754365,215.1968037,6.078807239,83.6935,61.15,71.15,0.99,Acidic Soil,Coconut
25.54759871,91.64194826,212.867626,5.702484758,77.69,51.19,61.87,0.65,Acidic Soil,Coconut
26.37978453,91.49882979,167.0470997,5.551761688,72.4,49.4015,55.34,1.96,Acidic Soil,Coconut
27.45907759,92.90736493,142.1430003,5.836075368,70.15,53.95,56.28,0.9,Acidic Soil,Coconut
27.02269204,95.71935435,147.1682459,6.231662767,71.15,67.37,65.54,0.51,Acidic Soil,Coconut
28.98545306,90.98320185,148.8398374,5.718120393,71.75,51.24,55.48,0.56,Acidic Soil,Coconut
26.1055118,91.52421214,134.1279669,5.852038202,69.064,53.92,55.58,1.5,Acidic Soil,Coconut
25.09756427,95.02156793,192.9036306,5.551761688,75.53,49.63,57.71,0.69,Acidic Soil,Coconut
25.54963273,96.92786777,191.2996157,6.156259104,76.32,64.46,70.23,1.02,Acidic Soil,Coconut
28.56973521,95.67906668,134.8370348,6.420833501,70.48,78.5735,71.89,0.68,Acidic Soil,Coconut
26.07010807,96.7036223,143.533473,5.981169595,70.1,58.47,58.78,1.15,Acidic Soil,Coconut
25.51791333,94.38420565,178.7297725,6.271952833,73.91,68.89,72.73,1.52,Peaty Soil,Coconut
25.9490364,94.73860514,144.1571109,6.420833501,69.69,78.5735,76.3,2.28,Acidic Soil,Coconut
28.2974764,95.41122824,182.4482352,6.141502001,77.37,63.34,68.34,1.4,Acidic Soil,Coconut
29.52703757,91.40896307,224.3247255,5.826381164,83.6935,53.37,65.54,0.58,Acidic Soil,Coconut
29.52703757,95.21224392,148.3003692,6.342463714,73.3,73.44,70.07,0.89,Acidic Soil,Coconut
26.14162144,93.28415295,195.4115025,6.071897347,76.47,60.15,68.07,1.97,Peaty Soil,Coconut
26.00175125,94.79998418,209.540094,6.331051715,78.69,72.51,81.77,0.76,Acidic Soil,Coconut
27.15116142,91.48889469,164.9182225,6.413184638,72.76,76.77,77.47,1.02,Acidic Soil,Coconut
28.97318719,98.09861043,213.9011021,5.551761688,83.6935,49.64,59.03,1.18,Peaty Soil,Coconut
26.13958446,96.38580769,134.0290244,6.338720873,69.064,73.73,66.48,1.92,Acidic Soil,Coconut
25.51618488,94.33465411,135.1272491,6.015672239,69.064,58.75,58.3,1.58,Peaty Soil,Coconut
27.55821802,99.64634809,174.6256481,5.735364307,76.73,53.72,58.41,0.62,Acidic Soil,Coconut
27.81132822,97.48410555,154.0621221,6.420833501,73.2,78.5735,78.46,0.55,Acidic Soil,Coconut
25.60033702,99.64634809,165.8248732,5.855457599,73.52,56.14,59.32,2.22,Acidic Soil,Coconut
26.91641934,99.64634809,224.3247255,6.318552973,83.69,73.96,81.889,2.11,Acidic Soil,Coconut
29.1797902,90.98320185,188.9252083,6.006784979,77.65,57.27,65.36,2.18,Peaty Soil,Coconut
26.44600063,98.29937782,221.2258168,6.008386283,81.95,59.74,69.75,1.9,Acidic Soil,Coconut
28.43572863,95.8840407,203.9283708,5.665785202,80.89,51.56,60.38,2.21,Acidic Soil,Coconut
28.94099669,93.00109012,191.7723087,5.764615485,78.68,52.58,60.7,1.22,Peaty Soil,Coconut
26.45488737,93.45042636,149.2220255,5.901495544,70.49,55.52,58.11,0.51,Acidic Soil,Coconut
25.79490531,93.84150618,152.4238712,5.779032666,70.5,53.06,56.65,0.82,Acidic Soil,Coconut
26.93141945,98.80313612,166.5712879,5.67154928,74.62,52.31,56.72,0.72,Acidic Soil,Coconut
29.48439992,63.19915325,71.89090748,7.454532137,57.44,71.71,61.09,1.28,Loamy Soil,Black gram
26.73433965,68.13999721,67.15096376,7.040056094,56.8,144.934,147.08348,1.6,Loamy Soil,Black gram
26.27274407,62.28814857,70.23207557,7.418650668,56.39,74.63,62.37,2.39,Loamy Soil,Black gram
34.03679184,67.21113844,73.23573601,6.540114339,58.902,70.48,59.6,1.3,Loamy Soil,Black gram
28.03644051,65.06601664,72.49507741,6.814410928,57.35,135.18,92.08,0.57,Loamy Soil,Black gram
28.81460716,65.33538112,62.26242533,7.581442888,56.51,63.71,54.28,0.9,Peaty Soil,Black gram
34.03619494,64.28791388,66.85510868,7.708623338,58.13,57.097,52.761,1.13,Peaty Soil,Black gram
33.8642935,61.57072498,68.02199825,6.573531614,57.88,73.31,61.27,2.01,Loamy Soil,Black gram
32.84213012,68.68401492,73.67166182,7.543804223,58.902,67.89,58.06,1.81,Peaty Soil,Black gram
27.10053268,63.36085585,73.84949872,6.5408208,57.04,71.4,61.44,2.24,Neutral Soil,Black gram
25.65842532,61.18235808,69.28607828,7.22405917,56.04,111.92,81.23,1.69,Neutral Soil,Black gram
32.34744009,66.61452812,64.55882254,7.551364319,57.73,66.25,55.61,0.82,Peaty Soil,Black gram
29.58949031,68.32176769,67.53021213,6.928898659,57.58,146.2616,147.08348,1.42,Loamy Soil,Black gram
30.91219459,68.79427388,66.63830637,7.708623338,57.87,57.6,52.761,1.31,Peaty Soil,Black gram
28.12787838,64.2097765,70.86340755,6.706505915,57.11,95.63,72.19,0.86,Neutral Soil,Black gram
30.08545364,69.10334734,67.1367443,6.668238556,57.78,92.71,66.98,0.65,Neutral Soil,Black gram
31.74379487,62.51007687,68.97097538,7.332375138,57.6,86.42,67.67,0.71,Loamy Soil,Black gram
27.81326852,62.50460464,69.75555541,7.596802025,56.74,61.42,55.58,2.4,Peaty Soil,Black gram
32.88733849,64.59457409,71.50569456,7.70650895,58.44,57.43,53.49,1.6,Peaty Soil,Black gram
29.36358721,64.98742947,61.91208707,7.366542647,56.56,83.19,62.52,1.82,Neutral Soil,Black gram
27.82592799,67.5861883,74.01229707,6.919243702,57.73,144.1584,147.08348,1,Neutral Soil,Black gram
28.49538735,60.44848407,74.2234961,7.187721818,57.17,126.6,93.21,1.12,Neutral Soil,Black gram
27.74274761,68.53997144,71.78615328,7.075886472,57.58,143.64112,147.08348,0.79,Neutral Soil,Black gram
30.41588462,67.66323804,63.02473185,6.74441168,57.21,109.42,72.88,1.16,Neutral Soil,Black gram
27.3254209,69.09047809,61.69900519,6.726469088,56.42,105.78,69.83,2.4,Neutral Soil,Black gram
30.28496619,61.69295127,65.62859526,6.628264883,56.81,79.79,63.54,2.2,Neutral Soil,Black gram
28.56840626,61.53278622,63.49726331,7.127064207,56.2,146.2616,106.63,2.19,Neutral Soil,Black gram
25.65298437,66.6379724,65.81655892,7.538631462,56.18,67.12,56.29,1.36,Peaty Soil,Black gram
34.13864756,65.26774011,70.1415139,7.162357641,58.89,141.5929,97.6,0.6,Neutral Soil,Black gram
25.65298437,67.72837887,74.2234961,6.859409487,57.05,142.36188,110.76,1.6,Loamy Soil,Black gram
32.47648301,64.34848735,65.820457,7.397190844,57.64,78.6,62.1,1.96,Loamy Soil,Black gram
33.86351172,68.59232289,69.24464096,6.880245789,58.902,145.1023,117.1,0.95,Neutral Soil,Black gram
25.65298437,60.44472621,70.88787207,6.581313137,56.0195,73.26,62.57,2.38,Loamy Soil,Black gram
31.77681682,69.01852894,61.69900519,7.296972161,57.49,99.72,67.6,2.3,Loamy Soil,Black gram
34.13864756,63.59948557,64.72797143,6.97297656,57.98,146.245,144.1729,1.73,Loamy Soil,Black gram
31.74105409,68.63525428,62.3061735,7.241148507,57.54,115.39,74.45,1.24,Loamy Soil,Black gram
27.16159076,66.76017239,69.85112265,6.92009048,57.04,140.8329,147.071,2.04,Loamy Soil,Black gram
26.23773129,67.88521396,73.58663968,7.504608385,57.28,70.36,59.44,1.48,Peaty Soil,Black gram
30.20157245,60.44472621,66.37171179,7.152272256,56.69,146.2616,98.12,1.42,Neutral Soil,Black gram
31.55846339,67.83563765,74.2234961,7.137004749,58.9,146.2616,112.86,0.57,Loamy Soil,Black gram
29.67892453,69.0854554,65.66436565,6.808041722,57.48,137.97,85.61,2.37,Loamy Soil,Black gram
27.05365239,67.7017527,61.69900519,7.393631868,56.15,81.6,60.48,1.26,Loamy Soil,Black gram
34.13864756,61.38597868,72.43169115,7.69950698,58.56,57.097,53.81,2.45,Peaty Soil,Black gram
33.39438752,62.93692886,63.57445989,6.602888249,57.42,77.55,61.35,1.21,Neutral Soil,Black gram
28.84079155,63.37230676,70.25496749,6.734447425,57.13,101.59,75.27,1.97,Loamy Soil,Black gram
31.49338309,63.0563645,71.48327008,6.540114339,57.89,69.51,59.91,1.7,Loamy Soil,Black gram
25.65298437,63.95425534,63.1830529,7.707332484,56.0195,57.12,52.761,1.08,Peaty Soil,Black gram
34.13864756,69.10334734,70.27184748,6.596719015,58.902,81.84,63.23,1.43,Loamy Soil,Black gram
34.13864756,63.11296779,61.69900519,7.403623355,57.33,76.91,59.96,1.77,Loamy Soil,Black gram
29.43463808,64.94329356,72.17818157,7.517097,57.67,67.68,58.61,0.76,Alkaline Soil,Black gram
29.10713092,67.90577375,67.83345933,7.17620823,57.45,145.61,91.33,1.25,Loamy Soil,Black gram
28.57006111,65.71765781,70.0866434,6.593961761,57.31,78.56,63.01,1.69,Neutral Soil,Black gram
27.54384835,69.10334734,69.40878198,7.143942758,57.37,142.4248,104.29,1.96,Neutral Soil,Black gram
33.04687968,68.93875631,62.30278274,6.690655045,57.89,96.86,66.85,1.92,Loamy Soil,Black gram
33.95309131,69.10334734,61.69900519,7.423530351,58.07,79.56,59.26,1.46,Neutral Soil,Black gram
30.11873003,60.44472621,71.72980375,6.578714843,57.22,72.81,62.7,0.99,Loamy Soil,Black gram
29.57812712,66.17587668,69.43895491,7.497469256,57.55,69.91,58.61,1.09,Neutral Soil,Black gram
27.26458947,68.01232937,68.91754359,7.708623338,57.1,57.097,52.761,0.62,Alkaline Soil,Black gram
31.35730791,64.24992106,63.85668948,7.322555223,57.15,89.76,66.4,0.87,Loamy Soil,Black gram
31.52104732,66.55723677,61.71111448,7.580527339,57.19,64.39,54.17,1.19,Peaty Soil,Black gram
29.39982732,64.25510719,67.47677295,7.108450121,57.08,146.2616,122.96,0.83,Loamy Soil,Black gram
29.38400259,64.14928485,65.24194361,7.358974541,56.83,83.61,64.23,1.18,Neutral Soil,Black gram
28.38686534,61.88871127,74.2234961,7.405176138,57.25,75.82,64.43,1.36,Neutral Soil,Black gram
28.47442276,63.53604453,69.5274407,6.540114339,56.99,68.13,58.55,0.56,Loamy Soil,Black gram
30.64095781,61.14508627,71.36947525,7.167435834,57.43,139.56,96.83,0.87,Loamy Soil,Black gram
25.65298437,61.36669662,68.64685069,7.261791753,56.0195,100.32,74.96,1.11,Loamy Soil,Black gram
32.97030511,60.44472621,73.44678678,7.586642101,58.1,60.78,56.69,1.33,Peaty Soil,Black gram
33.66855394,66.60416867,67.32520551,7.534811833,58.39,67.36,56.78,1,Peaty Soil,Black gram
32.83963757,67.99803573,73.40452716,7.251000789,58.902,111.27,78.99,1.45,Loamy Soil,Black gram
27.45853567,62.90020977,69.46020927,6.540114339,56.66,68.8,59.04,1.97,Neutral Soil,Black gram
25.68576704,69.10334734,74.2234961,7.121254928,57.44,145.343,122.05,0.74,Loamy Soil,Black gram
30.0328403,64.14800537,71.21006868,7.574561547,57.62,63.49,56.53,0.52,Alkaline Soil,Black gram
28.20667264,68.27085245,64.32887142,7.350869792,56.88,88.37,64.45,2.13,Neutral Soil,Black gram
28.27265858,61.18956161,63.29900785,7.513151076,56.08,65.77,56.45,2.24,Peaty Soil,Black gram
28.5417236,64.2020154,69.68862306,7.025607706,57.09,144.17719,147.03203,2.04,Loamy Soil,Black gram
26.87187036,61.61367264,63.51822045,6.804253866,56.0195,124.43,83.27,0.75,Loamy Soil,Black gram
32.79766751,68.77994074,64.11411069,7.163043872,58.03,142.80089,92.43,1.46,Loamy Soil,Black gram
26.42333018,64.51136845,63.46546487,7.338929556,56.0195,87.1,64.97,0.51,Neutral Soil,Black gram
29.79181107,63.38789228,63.02169909,6.621323612,56.61,80.22,62.19,1.17,Neutral Soil,Black gram
27.44003279,67.10464369,72.50669768,6.661870999,57.42,89.54,68.59,1.19,Loamy Soil,Black gram
34.1262979,65.14877461,70.40795007,7.708623338,58.7,57.097,52.8,1.67,Peaty Soil,Black gram
30.94908189,64.23364112,62.78730907,7.402891666,56.93,77.83,60.78,1.33,Loamy Soil,Black gram
28.75751783,61.02701476,73.37686831,6.599147298,57.15,75.67,64.41,1.8,Loamy Soil,Black gram
27.24766491,66.10123083,62.31842057,7.04174124,56.24,145.01616,143.9948,2.47,Loamy Soil,Black gram
28.63005477,66.770943,62.2737345,7.353876754,56.61,86.61,63.46,1.01,Loamy Soil,Black gram
26.41768321,63.64698302,64.42177127,7.026795359,56.02,145.429,147.01776,1.45,Loamy Soil,Black gram
32.81705216,66.15665137,68.83924882,6.814301033,58.3,136.88,89.43,1.68,Loamy Soil,Black gram
29.6321052,65.91359954,71.16331975,7.42160832,57.72,76.9,62.51,2.26,Neutral Soil,Black gram
33.49077065,62.73317204,65.45328463,6.847382891,57.64,140.51394,97.18,1.97,Loamy Soil,Black gram
31.86847286,66.74217464,74.22238583,7.191522601,58.77,134.54,91.67,1.47,Neutral Soil,Black gram
30.32992227,65.62971858,71.64631281,7.01285529,57.92,144.325,147.08348,0.65,Neutral Soil,Black gram
28.546224,66.31394098,62.83469851,7.368318809,56.61,84.01,62.75,1.51,Loamy Soil,Black gram
30.02629908,67.88811637,66.47264636,7.26154329,57.53,107.87,73.89,0.97,Neutral Soil,Black gram
31.65531175,60.44472621,66.69096751,6.540114339,57.05,68.11,58.79,0.52,Loamy Soil,Black gram
30.33499674,63.54718862,74.16699119,6.872594461,57.94,140.692,117.62,1.98,Neutral Soil,Black gram
33.36984395,65.67718163,64.89517488,6.874142175,57.9,143.9996,108.75,1.99,Loamy Soil,Black gram
31.4345059,62.99303471,64.77651469,7.708623338,57.13,57.097,52.761,2.45,Peaty Soil,Black gram
27.71678273,63.29103387,68.56507978,6.781841984,56.68,117.03,81.91,0.63,Neutral Soil,Black gram
32.63918668,61.3009051,61.83876146,7.326980454,56.87,86.24,65.22,2.28,Neutral Soil,Black gram
32.7477393,67.77954584,63.37784443,7.453975408,57.82,74.79,58.61,2.24,Loamy Soil,Black gram
51.39517949,46.57918798,105.2723287,6.332918625,64,50.95,61.04,2.08,Acidic Soil,Adzuki Beans
51.75069737,54.66240343,166.146187,6.511771922,74.9605,63.59,85.37,2.11,Neutral Soil,Adzuki Beans
53.01740027,49.8642052,65.95904867,5.299104443,59.69,38.79,45.17,2.23,Acidic Soil,Adzuki Beans
53.21109199,61.44086749,64.15283797,5.32286361,61.65,40.99,45.1,2.5,Acidic Soil,Adzuki Beans
50.87508935,52.11889124,163.4526817,7.357863682,74.08,71.36,97.66,2.43,Loamy Soil,Adzuki Beans
54.70864679,50.61326461,133.6208476,5.213408041,70.56,38.5,49.97,0.57,Acidic Soil,Adzuki Beans
50.36397424,48.75783315,84.1631997,6.084034474,61.41,45.97,52.25,1.22,Peaty Soil,Adzuki Beans
53.08282803,64.32269943,95.22127346,6.230501132,68.07,55.09,56.5,1.52,Acidic Soil,Adzuki Beans
51.98960952,54.33930163,54.12270817,6.984003028,57.9,147.199805,146.760735,0.64,Neutral Soil,Adzuki Beans
50.61627407,40.87417623,83.58378922,7.26004427,59.61,77.15,82.86,0.66,Loamy Soil,Adzuki Beans
53.85012227,60.93848048,88.91087734,7.357863682,66.21,71.14,66.68,0.93,Loamy Soil,Adzuki Beans
52.93273827,40.86206027,54.71589837,5.525960194,57.5415,38.27,45.0925,1.28,Peaty Soil,Adzuki Beans
51.38017419,46.58741844,54.18396531,6.965966879,57.5415,140.6269,142.913,1.97,Neutral Soil,Adzuki Beans
53.76732179,47.69836276,74.33610894,6.25329917,60.59,49.16,53.27,0.64,Acidic Soil,Adzuki Beans
