N,P,K,temperature,humidity,ph,rainfall,label
42,60,22,30.88883074,52.62696801,8.634929739,55.51932414,mothbeans
16,64,25,30.39321309,60.16299493,7.699200949,35.37493212,mothbeans
47,50,18,30.43683729,55.20522037,5.261285926,30.92014047,mothbeans
42,43,19,25.32688786,63.18180319,9.112771682,32.71129281,mothbeans
21,63,17,30.53684308,59.96664731,4.605700542,33.48919022,mothbeans
47,60,18,30.38257873,40.5926071,7.115994051,47.95406479,mothbeans
25,41,23,24.01825377,53.76623369,7.214078621,35.03404425,mothbeans
42,57,15,28.69841277,61.14754363,9.93509073,65.67591794,mothbeans
11,64,22,29.33743412,49.00323081,8.914074888,42.44054315,mothbeans
29,56,16,27.96583691,61.34900107,8.639586199,70.10472076,mothbeans
40,52,17,24.86803974,48.27531965,8.621514073,63.9187654,mothbeans
9,56,17,25.87682261,45.96341933,5.838508699,38.53254678,mothbeans
23,56,21,31.01963639,49.9767522,3.532008668,32.81296548,mothbeans
26,60,20,27.43329405,87.80507732,7.18530147,54.73367631,mungbean
15,59,20,28.3340432,80.77275974,7.034214276,38.7976407,mungbean
43,60,20,27.01470397,84.34262707,6.635968698,55.296354,mungbean
17,61,16,28.17432665,81.04554836,6.828187499,36.35720652,mungbean
29,61,17,29.87888063,87.32761241,6.89077995,44.75215854,mungbean
16,62,24,29.89232778,89.71503316,7.165121109,42.99498978,mungbean
41,64,23,28.56212158,83.24855855,6.935804256,56.48265193,mungbean
38,56,25,27.53592929,85.5701901,7.196774236,53.01899249,mungbean
7,54,18,29.68361658,87.93598094,6.990095452,41.82490236,mungbean
28,44,20,28.14448546,82.1193047,7.064782138,46.75690086,mungbean
35,40,22,29.53037621,86.73346018,7.156563094,59.87232071,mungbean
24,57,17,27.88352946,86.45147631,6.364967184,44.64407105,mungbean
31,47,23,28.22471276,82.35916228,6.428054409,44.01206619,mungbean
35,51,16,29.008124,84.96089355,6.664187809,45.91011391,mungbean
28,43,21,29.75538903,86.45193297,6.637677489,37.54602719,mungbean
41,65,25,29.78416743,85.16906976,6.79385576,40.77872823,mungbean
26,58,22,27.8640132,80.4513142,6.852884643,42.83053902,mungbean
38,63,15,27.11026483,84.96771717,7.121571293,51.52617423,mungbean
26,40,24,27.11030369,83.64274107,6.883308033,49.11964582,mungbean
31,58,17,28.95451232,89.07866095,6.421271178,57.65901369,mungbean
20,52,20,29.21780035,87.93724219,6.54450214,43.1386631,mungbean
38,58,16,28.7420098,85.81675947,6.452006451,48.54598575,mungbean
35,50,23,29.65021184,80.29868321,6.489259136,56.76278363,mungbean
38,42,21,27.23924995,86.404241,6.713410626,37.31236904,mungbean
40,65,15,28.95172351,81.67085323,6.510840928,56.51103293,mungbean
41,50,21,28.18837136,82.60629652,6.287380117,37.01110438,mungbean
20,62,25,28.30041493,86.20681554,6.86308576,50.47333854,mungbean
40,62,17,27.89636126,88.71782287,6.78415271,57.79863368,mungbean
39,62,22,28.6899851,87.50436797,6.769415888,44.56598352,mungbean
30,64,25,27.8262623,88.73100226,6.320768488,56.68833819,mungbean
42,46,18,28.70562673,81.59200689,6.705008504,59.87065439,mungbean
13,53,24,28.6362812,84.61431076,6.790736339,48.48319335,mungbean
36,41,25,28.28511547,88.4393979,7.130278657,48.56690235,mungbean
11,41,22,27.60887393,86.13316408,7.012740397,43.80041104,mungbean
17,64,22,28.60901145,86.99495766,7.155685016,36.94616965,mungbean
21,53,21,29.24598976,84.80084105,6.991242362,53.43228915,mungbean
15,55,21,28.62911222,89.1148059,6.218923893,50.49913241,mungbean
27,45,15,29.57329479,88.07505524,7.199495368,45.04467075,mungbean
43,48,22,27.82684262,87.16679147,6.389882166,58.37249772,mungbean
21,62,15,29.8757015,83.14796296,6.623438282,40.12044158,mungbean
18,65,23,27.33684386,88.50229102,7.033012777,51.09802625,mungbean
17,64,15,29.83040388,89.30428305,6.32400451,58.86687093,mungbean
14,65,25,28.2753171,82.76020821,6.397636709,56.04995423,mungbean
9,52,15,29.86860065,85.99127934,6.401455706,58.41394143,mungbean
27,50,22,29.5888162,89.9939693,6.904587016,54.96121262,mungbean
9,44,15,28.07219563,82.9116472,6.478557136,49.61865305,mungbean
34,45,24,27.84026517,89.99615558,7.063022095,52.84626009,mungbean
42,53,15,27.10818093,87.4512669,6.981758362,55.03723979,mungbean
11,64,25,27.68515114,81.94268594,6.227134139,54.62243308,mungbean
8,53,24,29.34594634,85.60472562,6.232836962,59.03629954,mungbean
43,48,21,28.36319404,84.8593608,7.140437859,52.93031105,mungbean
18,51,24,27.65280218,89.80650642,6.459252023,56.52558045,mungbean
41,52,19,27.31372793,85.44815232,6.568795404,53.15223123,mungbean
28,49,18,27.06909959,86.89934108,7.12851089,50.46746116,mungbean
24,63,20,28.06642822,85.91625451,6.42937879,39.23831035,mungbean
32,45,21,27.73329078,81.13903037,6.248900919,44.17580911,mungbean
9,43,18,27.53632932,89.92908171,6.619891498,45.48591922,mungbean
16,53,20,29.66461594,84.28187572,6.377568542,56.09542002,mungbean
44,54,25,29.9145443,85.85384444,6.415459592,41.39081525,mungbean
43,43,15,28.36363858,87.59810657,6.320662012,57.99524359,mungbean
47,63,15,29.46416042,87.60890009,6.978400282,43.15411472,mungbean
37,49,16,29.73013036,82.89166381,6.442335593,50.91511275,mungbean
8,64,23,27.46852989,87.17649,7.184398832,43.78420984,mungbean
16,53,22,27.77076285,87.09979549,6.402926221,49.50812624,mungbean
21,46,17,29.12939524,88.48312598,7.085982325,36.45012824,mungbean
42,57,19,27.10606808,89.89593328,6.698574085,37.45680611,mungbean
38,53,17,28.88078945,86.94206817,6.594739424,53.79732545,mungbean
11,46,20,28.14720892,83.8001509,6.647965508,37.44800463,mungbean
37,42,25,29.89129144,80.14487166,7.120032489,54.7960127,mungbean
16,40,20,27.41503453,80.98004661,6.91380932,40.53173216,mungbean
27,46,20,29.27308605,89.4875022,7.073048264,50.9246554,mungbean
44,55,23,29.65296893,88.48587386,6.5304707,56.01913159,mungbean
41,40,21,28.44524991,82.67639542,6.684381357,58.18713162,mungbean
21,42,15,27.96235681,83.97586797,6.581351374,48.9366954,mungbean
30,44,22,29.25649321,81.97952224,6.86483915,42.02483277,mungbean
12,50,21,28.36291385,88.00989267,6.487124217,43.05130077,mungbean
29,42,20,27.62749466,86.49366929,6.605733068,39.26137642,mungbean
47,56,17,28.66086349,86.12194568,6.860602782,50.01534317,mungbean
34,61,20,29.2114218,87.11497805,6.41874299,51.53848218,mungbean
38,45,22,29.40889385,86.16063492,6.365513634,53.35486977,mungbean
45,41,21,28.02952623,84.8845732,6.556372966,36.12042927,mungbean
13,42,17,28.08657178,80.35005927,6.760694228,38.14476781,mungbean
13,52,18,29.16174608,80.28038146,6.715276663,40.16545979,mungbean
31,49,17,29.8596912,80.03499648,6.666380512,50.66487502,mungbean
32,64,19,29.06631494,83.6869203,6.626629798,43.95183726,mungbean
39,61,21,27.38538997,88.66663953,6.702772465,58.29933073,mungbean
15,50,18,27.93034941,85.42058715,7.011030515,43.25095608,mungbean
26,44,17,29.2808618,81.8009244,6.890156495,44.47427436,mungbean
46,42,15,28.9973145,83.78911515,6.821747052,59.84499208,mungbean
40,42,19,27.92678579,86.5543196,7.183189922,43.4826194,mungbean
33,59,17,28.5474135,88.9570454,6.27258822,49.4897245,mungbean
28,56,15,29.36488409,89.1886954,6.679127482,48.30159325,mungbean
29,59,20,28.56149805,83.63802195,6.689825155,41.013132,mungbean
36,50,16,28.43683487,87.91332682,6.583381939,43.12063289,mungbean
11,45,21,28.79728147,80.45744422,6.725551062,44.30070517,mungbean
17,42,22,28.7275267,89.12760359,7.069747814,58.52974279,mungbean
11,49,19,27.95639663,83.52706038,6.921993878,43.25726752,mungbean
27,50,17,28.17458662,83.69659318,6.770955317,37.2464655,mungbean
30,50,23,28.77653519,86.69133979,6.983130466,56.12443206,mungbean
32,53,21,28.438097,83.48991368,6.267684328,52.55469976,mungbean
63,84,15,29.48439992,63.19915325,7.454532137,71.89090748,blackgram
32,67,21,26.73433965,68.13999721,7.040056094,67.15096376,blackgram
49,66,22,26.27274407,62.28814857,7.418650668,70.23207557,blackgram
49,78,25,34.03679184,67.21113844,6.501869314,73.23573601,blackgram
51,63,18,28.03644051,65.06601664,6.814410928,72.49507741,blackgram
57,60,16,28.81460716,65.33538112,7.581442888,62.26242533,blackgram
42,77,21,34.03619494,64.28791388,7.741418772,66.85510868,blackgram
37,69,20,33.8642935,61.57072498,6.573531614,68.02199825,blackgram
34,69,21,32.84213012,68.68401492,7.543804223,73.67166182,blackgram
57,79,17,27.10053268,63.36085585,6.5408208,73.84949872,blackgram
46,78,24,25.65842532,61.18235808,7.22405917,69.28607828,blackgram
64,72,25,32.34744009,66.61452812,7.551364319,64.55882254,blackgram
59,68,19,29.58949031,68.32176769,6.928898659,67.53021213,blackgram
62,71,22,30.91219459,68.79427388,7.747775263,66.63830637,blackgram
58,61,18,28.12787838,64.2097765,6.706505915,70.86340755,blackgram
43,71,15,30.08545364,69.34811988,6.668238556,67.1367443,blackgram
66,60,19,31.74379487,62.51007687,7.332375138,68.97097538,blackgram
57,63,23,27.81326852,62.50460464,7.596802025,69.75555541,blackgram
37,70,25,32.88733849,64.59457409,7.70650895,71.50569456,blackgram
27,67,18,29.36358721,64.98742947,7.366542647,61.91208707,blackgram
65,76,15,27.82592799,67.5861883,6.919243702,74.01229707,blackgram
32,76,24,28.49538735,60.44848407,7.187721818,74.91559514,blackgram
59,76,16,27.74274761,68.53997144,7.075886472,71.78615328,blackgram
47,68,18,30.41588462,67.66323804,6.74441168,63.02473185,blackgram
27,65,25,27.3254209,69.09047809,6.726469088,61.19250859,blackgram
55,66,21,30.28496619,61.69295127,6.628264883,65.62859526,blackgram
56,73,22,28.56840626,61.53278622,7.127064207,63.49726331,blackgram
55,67,15,25.36586097,66.6379724,7.538631462,65.81655892,blackgram
39,71,17,34.9466155,65.26774011,7.162357641,70.1415139,blackgram
28,68,22,25.09737391,67.72837887,6.859409487,74.61649888,blackgram
27,77,19,32.47648301,64.34848735,7.397190844,65.820457,blackgram
32,70,21,33.86351172,68.59232289,6.880245789,69.24464096,blackgram
48,83,21,25.19857725,60.37332688,6.581313137,70.88787207,blackgram
60,72,17,31.77681682,69.01852894,7.296972161,61.46892873,blackgram
46,65,21,34.89814946,63.59948557,6.97297656,64.72797143,blackgram
32,81,17,31.74105409,68.63525428,7.241148507,62.3061735,blackgram
28,83,19,27.16159076,66.76017239,6.92009048,69.85112265,blackgram
64,65,17,26.23773129,67.88521396,7.504608385,73.58663968,blackgram
63,80,15,30.20157245,60.06534859,7.152272256,66.37171179,blackgram
56,77,15,31.55846339,67.83563765,7.137004749,74.86960831,blackgram
31,85,19,29.67892453,69.0854554,6.808041722,65.66436565,blackgram
56,81,18,27.05365239,67.7017527,7.393631868,60.4693835,blackgram
35,73,19,34.63880966,61.38597868,7.69950698,72.43169115,blackgram
62,83,21,33.39438752,62.93692886,6.602888249,63.57445989,blackgram
57,69,25,28.84079155,63.37230676,6.734447425,70.25496749,blackgram
41,85,19,31.49338309,63.0563645,6.521217963,71.48327008,blackgram
27,73,23,25.54960633,63.95425534,7.707332484,63.1830529,blackgram
62,72,16,34.37329112,69.69366426,6.596719015,70.27184748,blackgram
30,75,15,34.6008247,63.11296779,7.403623355,60.41790253,blackgram
60,79,15,29.43463808,64.94329356,7.517097,72.17818157,blackgram
33,72,16,29.10713092,67.90577375,7.17620823,67.83345933,blackgram
40,85,22,28.57006111,65.71765781,6.593961761,70.0866434,blackgram
44,84,19,27.54384835,69.3478631,7.143942758,69.40878198,blackgram
40,80,21,33.04687968,68.93875631,6.690655045,62.30278274,blackgram
29,60,20,33.95309131,69.96100028,7.423530351,61.16350463,blackgram
27,73,17,30.11873003,60.11680815,6.578714843,71.72980375,blackgram
50,73,20,29.57812712,66.17587668,7.497469256,69.43895491,blackgram
51,81,22,27.26458947,68.01232937,7.775306272,68.91754359,blackgram
41,65,16,31.35730791,64.24992106,7.322555223,63.85668948,blackgram
28,77,17,31.52104732,66.55723677,7.580527339,61.71111448,blackgram
32,73,19,29.39982732,64.25510719,7.108450121,67.47677295,blackgram
48,67,15,29.38400259,64.14928485,7.358974541,65.24194361,blackgram
35,70,23,28.38686534,61.88871127,7.405176138,74.24459122,blackgram
42,69,15,28.47442276,63.53604453,6.500144962,69.5274407,blackgram
59,63,16,30.64095781,61.14508627,7.167435834,71.36947525,blackgram
65,80,25,25.25596239,61.36669662,7.261791753,68.64685069,blackgram
41,71,19,32.97030511,60.18122078,7.586642101,73.44678678,blackgram
59,75,16,33.66855394,66.60416867,7.534811833,67.32520551,blackgram
30,62,19,32.83963757,67.99803573,7.251000789,73.40452716,blackgram
49,63,25,27.45853567,62.90020977,6.513620918,69.46020927,blackgram
44,67,17,25.68576704,69.84354028,7.121254928,74.62068748,blackgram
51,80,22,30.0328403,64.14800537,7.574561547,71.21006868,blackgram
28,85,20,28.20667264,68.27085245,7.350869792,64.32887142,blackgram
63,81,16,28.27265858,61.18956161,7.513151076,63.29900785,blackgram
36,81,15,28.5417236,64.2020154,7.025607706,69.68862306,blackgram
50,66,20,26.87187036,61.61367264,6.804253866,63.51822045,blackgram
62,65,15,32.79766751,68.77994074,7.163043872,64.11411069,blackgram
51,68,15,26.42333018,64.51136845,7.338929556,63.46546487,blackgram
36,72,21,29.79181107,63.38789228,6.621323612,63.02169909,blackgram
54,68,16,27.44003279,67.10464369,6.661870999,72.50669768,blackgram
47,73,17,34.1262979,65.14877461,7.733149554,70.40795007,blackgram
65,66,15,30.94908189,64.23364112,7.402891666,62.78730907,blackgram
48,79,18,28.75751783,61.02701476,6.599147298,73.37686831,blackgram
65,84,17,27.24766491,66.10123083,7.04174124,62.31842057,blackgram
34,67,24,28.63005477,66.770943,7.353876754,62.2737345,blackgram
34,65,17,26.41768321,63.64698302,7.026795359,64.42177127,blackgram
59,70,20,32.81705216,66.15665137,6.814301033,68.83924882,blackgram
51,60,25,29.6321052,65.91359954,7.42160832,71.16331975,blackgram
28,67,24,33.49077065,62.73317204,6.847382891,65.45328463,blackgram
67,64,22,31.86847286,66.74217464,7.191522601,74.22238583,blackgram
40,82,21,30.32992227,65.62971858,7.01285529,71.64631281,blackgram
66,63,17,28.546224,66.31394098,7.368318809,62.83469851,blackgram
36,68,17,30.02629908,67.88811637,7.26154329,66.47264636,blackgram
66,68,18,31.65531175,60.13263713,6.52669158,66.69096751,blackgram
36,75,15,30.33499674,63.54718862,6.872594461,74.16699119,blackgram
65,78,16,33.36984395,65.67718163,6.874142175,64.89517488,blackgram
62,82,22,31.4345059,62.99303471,7.76061831,64.77651469,blackgram
49,84,23,27.71678273,63.29103387,6.781841984,68.56507978,blackgram
51,82,21,32.63918668,61.3009051,7.326980454,61.83876146,blackgram
45,67,25,32.7477393,67.77954584,7.453975408,63.37784443,blackgram
39,81,15,28.05153602,63.49802189,7.604110177,43.35795377,lentil
20,66,22,19.44084326,63.27771461,7.728832424,46.83130119,lentil
45,65,20,29.84823072,60.63872613,7.491217102,46.80452595,lentil
18,79,17,21.36383757,69.92375891,6.633864582,46.6352865,lentil
44,76,16,26.28663931,68.51966729,7.324863481,46.13833007,lentil
36,76,18,22.17499963,62.13873825,6.410441476,53.46622584,lentil
9,77,18,26.57597546,60.97876599,7.836719564,50.89110726,lentil
13,64,21,26.58972517,66.14007674,6.139215944,50.90994463,lentil
20,69,20,19.1345771,62.57526895,6.590571088,36.46946971,lentil
15,63,17,28.75273118,69.15640149,7.286049978,35.15426171,lentil
13,82,20,25.78746268,60.2816298,6.058306161,49.14337177,lentil
9,80,22,23.89271875,61.78779413,6.658605362,52.55730112,lentil
10,74,23,28.67408774,63.18832976,7.299360767,42.96018627,lentil
34,85,24,28.42062847,61.77336343,7.815210661,49.02366803,lentil
46,83,15,21.35499456,62.60136323,5.925391795,41.78219834,lentil
47,84,17,21.12695586,63.18738532,6.403683619,38.71834464,lentil
44,67,22,24.02037872,61.62313345,7.397546271,49.78102578,lentil
38,65,24,25.40474421,65.8567539,7.722335992,51.92057267,lentil
29,72,22,29.03017561,64.49166566,7.475926645,54.9393771,lentil
10,83,18,20.21368219,68.65257685,6.887130053,50.89732989,lentil
11,85,16,29.19585548,68.01965728,7.441976825,44.93261911,lentil
20,66,24,18.29783597,69.6897615,7.629910253,49.39111479,lentil
19,71,20,27.41434987,63.41785982,7.336117221,44.43177543,lentil
11,66,21,24.84063998,60.09116626,6.75020529,48.77790371,lentil
16,65,21,29.94413861,67.31323084,7.52178027,40.37113729,lentil
25,71,22,25.87990287,67.55109024,6.347379185,47.89645224,lentil
39,61,18,20.0467711,65.84395319,7.135251532,46.05333124,lentil
13,77,15,22.99451999,66.70897237,7.670178119,54.49044154,lentil
22,82,20,25.13163619,66.92642362,7.399749291,49.04015558,lentil
7,70,24,28.49584395,62.44616219,7.841496029,53.14531023,lentil
37,84,22,18.28766124,69.48515056,6.254216611,48.60449438,lentil
10,68,16,24.38041875,61.18458224,6.868881708,53.13946695,lentil
9,83,23,21.31852148,66.43934593,7.320514721,45.42616802,lentil
17,83,18,18.54141834,62.70637578,6.296976913,44.07819743,lentil
21,72,25,25.28710601,60.85993533,7.241151936,49.37369982,lentil
46,70,23,25.43459777,69.12613376,7.685959305,41.02682925,lentil
26,77,15,28.83600962,69.76112921,6.890760124,44.08562546,lentil
25,62,21,27.37659643,63.93927841,6.155915975,49.47371773,lentil
38,63,15,28.31886863,60.19461399,6.167855382,45.36521251,lentil
35,63,25,27.4818649,62.04814951,6.861640036,37.81123974,lentil
12,70,19,18.28072173,68.10365387,6.978361689,48.80253285,lentil
23,70,19,27.61204997,69.29786244,7.043160241,42.72374404,lentil
41,70,19,23.43974653,63.22011726,5.94239222,45.40277297,lentil
21,74,19,20.95628486,63.68128841,7.239455147,52.39881209,lentil
29,60,16,23.7937153,68.03209183,6.516317561,49.73922097,lentil
31,66,17,22.6371424,65.44544859,6.233269045,38.30411077,lentil
9,84,15,21.53577883,65.47227704,7.505283615,35.75107592,lentil
33,68,17,29.87854588,65.73085206,6.950300686,44.95654782,lentil
34,66,15,25.2653291,67.10004577,6.958054839,48.33941188,lentil
31,75,16,25.17885316,68.93307305,6.54803469,35.03484812,lentil
20,79,25,24.12192608,61.09533545,6.461618577,44.23629285,lentil
13,69,23,23.33565221,67.40460704,7.065264073,36.18678721,lentil
19,63,23,21.74600081,63.39503184,6.765091462,50.43306085,lentil
39,84,22,27.60195453,63.46170674,5.91645379,54.37814199,lentil
13,73,18,24.388717,62.50453062,6.711341147,47.26052494,lentil
17,84,20,24.98287462,66.895409,6.379881442,38.21370568,lentil
45,82,22,28.234829,69.3159965,6.313284268,35.36831423,lentil
24,79,17,26.03026959,69.55863145,7.393210848,37.11395801,lentil
33,73,24,28.04849594,64.07691942,7.504930973,37.15824966,lentil
30,80,17,24.87425505,64.00213929,7.198076286,48.28137482,lentil
39,83,22,23.97081395,62.35557553,7.007037515,53.40906048,lentil
26,84,19,20.06003985,67.76252583,6.677262562,42.89509057,lentil
29,65,18,19.59221047,61.28633405,6.74398035,41.7704893,lentil
35,74,16,29.77013109,66.29327012,6.547361618,35.69674138,lentil
8,72,21,27.52135365,60.53657684,6.551577598,48.06491307,lentil
19,72,23,25.62896213,63.14909763,6.585020303,45.49683991,lentil
43,72,20,20.39078312,60.47528931,6.924042372,53.31508572,lentil
35,75,21,25.39038396,60.4989659,7.437373666,39.18374505,lentil
19,76,19,24.91079638,60.71367427,7.142611056,42.19740397,lentil
29,73,16,27.70496805,63.20915034,7.74672376,37.46160727,lentil
33,71,22,18.06486101,65.1034354,6.300479414,51.54922825,lentil
23,70,16,18.13027797,62.45851612,6.078724107,50.6128521,lentil
21,64,22,23.82723528,67.89815262,6.76660668,46.90725077,lentil
40,64,19,23.19305333,62.74710773,7.641024177,49.55213308,lentil
28,68,17,25.08966129,68.17543102,6.559681838,41.45486619,lentil
7,74,21,25.86928193,61.88321072,7.072923306,36.68284038,lentil
17,80,17,18.43966037,68.05394959,7.732194788,39.00992137,lentil
37,66,18,27.14911056,67.02664337,6.157782589,52.50812701,lentil
7,79,17,23.33375853,64.50515776,7.240988401,47.01510708,lentil
42,79,22,26.7230014,62.96841833,6.898905799,42.87274897,lentil
14,68,24,19.55750776,64.45268309,6.818681086,53.04669416,lentil
16,61,17,26.13708256,66.7729209,6.261937875,46.48280681,lentil
21,79,15,27.99990346,65.57653373,6.493036868,49.94043064,lentil
21,81,20,29.05941162,62.10652364,7.042474679,36.5011366,lentil
43,70,16,25.71269843,64.1123333,7.692013657,50.17067771,lentil
35,72,21,21.79792649,63.73086065,6.250994223,46.62370222,lentil
35,84,16,24.70626432,60.26854183,6.052184881,53.12442925,lentil
47,66,22,20.94981756,65.8108757,7.002216044,44.23913012,lentil
17,75,19,24.84918386,68.98088448,7.272427638,41.61080544,lentil
19,85,19,21.91041045,65.21662467,5.962001484,36.10211371,lentil
44,82,20,25.93381964,68.70533022,7.080506001,51.02372773,lentil
7,72,22,29.82112112,69.4073209,6.593798387,51.56461082,lentil
14,78,25,27.52185591,63.13215259,7.28805662,45.20841071,lentil
17,61,18,27.99627907,68.6428593,7.32710972,46.10585191,lentil
46,75,15,20.76774783,63.90164154,6.366355781,47.9271552,lentil
33,61,22,23.05276444,60.424786,7.011121216,52.60285259,lentil
16,82,17,21.65845777,63.58337146,6.280725549,38.07659414,lentil
11,64,19,26.25070298,67.62779652,7.621494566,40.8106299,lentil
41,78,15,20.97195263,63.83179889,7.630424083,53.10207889,lentil
40,82,15,23.89736406,66.32102048,7.802212437,40.74536757,lentil
9,29,38,24.55981624,91.63536236,5.922935513,111.9684622,pomegranate
13,23,37,19.65690085,89.93701023,5.937649578,108.0458926,pomegranate
15,31,36,18.78359608,87.4024767,6.804781106,102.5184759,pomegranate
44,23,39,24.1469628,94.5110662,6.424670614,110.2316633,pomegranate
7,32,38,22.44581266,89.90147027,6.738016221,109.3905998,pomegranate
38,30,38,24.96273236,92.40501423,6.497366677,109.4169192,pomegranate
28,26,38,22.5526059,89.3259486,6.327673765,104.8955643,pomegranate
13,35,40,22.77035608,91.45498527,6.36137446,106.9659201,pomegranate
32,32,41,19.20090378,94.27659596,6.923509371,108.0423555,pomegranate
22,16,38,23.12808226,92.68328358,6.630646083,109.3930157,pomegranate
21,10,36,24.92639065,85.19098079,5.832525853,104.7693804,pomegranate
23,15,41,24.77464458,85.63608688,6.738993954,105.7595811,pomegranate
43,12,37,19.8671184,86.35590206,5.782435567,108.3168858,pomegranate
11,25,41,24.26601316,93.7974061,6.537042717,104.5375109,pomegranate
36,27,40,23.62600218,89.73266695,6.145104401,107.6836871,pomegranate
23,20,42,19.67832052,89.08935702,6.890784045,108.5468633,pomegranate
25,32,41,22.36509395,92.30882391,7.175344328,104.8216333,pomegranate
18,23,42,21.57936934,94.88267728,5.938528744,102.8593382,pomegranate
12,20,38,18.26233221,88.16779129,5.709380472,108.0756727,pomegranate
25,28,44,23.71028128,89.61794165,6.184400085,105.6499907,pomegranate
16,13,40,22.48720144,89.9224883,6.553509673,111.6631582,pomegranate
47,32,45,21.6602498,94.79397419,5.885638185,112.4349689,pomegranate
29,28,44,20.13037175,89.31505137,6.143874691,107.3416913,pomegranate
16,21,39,18.41164435,91.11927248,6.101198974,105.1834976,pomegranate
19,34,40,19.68291173,89.75272999,6.594037135,111.2818551,pomegranate
7,22,42,23.20242586,91.19442671,6.859840821,109.0946323,pomegranate
9,26,44,18.92157197,87.31290342,6.56893406,102.8013275,pomegranate
35,11,40,22.10621387,91.34039616,6.769855664,106.8704803,pomegranate
15,28,44,18.47412402,89.68919664,7.130837931,108.4758509,pomegranate
36,21,36,19.81069447,88.92944254,5.740338002,102.860084,pomegranate
24,23,43,24.4880844,90.83687246,5.843005428,103.1969341,pomegranate
41,26,42,18.75927679,89.93457597,6.648687274,111.0196744,pomegranate
28,28,42,19.54128063,90.29751796,6.902751061,104.3739878,pomegranate
32,22,40,18.91251245,87.74938524,6.608023872,111.2800516,pomegranate
15,30,36,19.91330523,94.95031368,6.828522375,104.0277061,pomegranate
33,23,42,19.72620525,89.64934166,6.910374919,108.2287276,pomegranate
11,24,42,23.83185873,87.84034604,6.306605528,111.2232716,pomegranate
43,29,41,24.94467632,94.25702672,7.009180374,103.8799347,pomegranate
12,29,40,24.692258,93.87030088,6.297907579,104.6735454,pomegranate
26,22,39,24.72485577,85.56083187,6.728599215,111.2787584,pomegranate
46,35,38,20.12644921,87.59629625,6.965156738,108.065579,pomegranate
12,34,44,21.02432943,93.0569505,5.578095745,104.7847006,pomegranate
11,29,43,22.40423537,88.1508343,7.199504273,109.8695196,pomegranate
45,26,35,20.33691147,89.38003827,5.841367187,110.9653137,pomegranate
44,16,36,24.24779615,85.56033312,6.710143266,106.9216033,pomegranate
16,30,41,24.81530144,91.90842992,5.972714857,109.2853418,pomegranate
36,27,43,19.66329768,87.95158129,5.561851831,106.0380805,pomegranate
12,26,38,22.43377991,90.3396556,6.107054808,112.459697,pomegranate
29,31,38,22.92052307,85.12912161,6.988035315,110.2437841,pomegranate
11,23,37,22.91843172,85.40695044,7.13147457,106.2817706,pomegranate
28,11,41,24.88244467,89.39686219,7.086947687,107.1951707,pomegranate
36,26,45,23.40981539,93.13277,6.749260456,105.2240743,pomegranate
30,10,44,21.20725375,94.26304717,7.16300467,107.5660804,pomegranate
20,12,43,18.20230419,91.12282162,7.013481515,109.6623974,pomegranate
12,18,37,22.34375696,89.7870345,5.648243649,103.3183074,pomegranate
34,29,41,24.32770134,90.88292835,6.610251186,110.4606459,pomegranate
14,28,35,19.75088482,88.71691157,7.054313823,102.5538035,pomegranate
19,25,39,19.86173586,86.19740917,6.026999326,111.0217929,pomegranate
11,24,43,18.07132963,93.14554876,5.779427402,106.3602023,pomegranate
10,14,45,23.89162561,89.61850203,6.535244251,104.617522,pomegranate
8,32,36,23.98598756,93.34236582,5.684995235,104.991282,pomegranate
30,35,44,20.93892916,85.42912869,6.12476108,103.0295938,pomegranate
31,26,42,20.82210727,87.22815682,6.999014379,109.4429934,pomegranate
20,35,37,20.86474944,91.61793636,6.277148771,106.8685636,pomegranate
47,16,44,24.45840036,86.10874614,6.322396027,111.3779693,pomegranate
28,14,40,24.51147697,90.64498715,5.956401828,105.6209954,pomegranate
10,32,44,24.56811204,92.03009222,6.591302797,110.9633894,pomegranate
47,34,42,24.63228709,89.01574455,7.104094929,110.6956184,pomegranate
21,30,40,20.07386547,90.97819712,6.407872061,103.7084055,pomegranate
45,19,37,21.80523051,94.63612858,6.658402594,102.6488846,pomegranate
41,14,36,22.8122645,86.34233767,6.276038961,110.4432293,pomegranate
39,19,37,22.73031253,88.48567856,6.825256236,104.6843243,pomegranate
25,26,35,23.2801227,94.94330457,6.368560522,111.1382096,pomegranate
15,28,38,19.30106297,87.1775172,7.005410734,105.4766591,pomegranate
22,11,41,19.0087067,88.83768149,6.897368477,108.6793978,pomegranate
7,10,36,24.35193812,90.88612388,6.152906502,105.529185,pomegranate
29,14,44,24.72235539,88.87651295,5.744361602,112.1926517,pomegranate
21,13,43,21.92513945,94.46485312,7.051654924,111.7162016,pomegranate
38,16,45,24.83954414,86.88738076,6.034612928,107.6435771,pomegranate
46,22,45,18.09691127,90.42177379,6.924490731,104.88189,pomegranate
17,10,42,20.24104904,91.08706822,6.887005997,109.2537734,pomegranate
15,33,38,23.22594,94.42971362,6.8444019,105.6917856,pomegranate
39,18,42,23.50128217,92.97527546,5.786058032,106.61905,pomegranate
25,14,40,19.44623085,89.02127045,5.627186257,106.1606833,pomegranate
27,32,41,20.51343484,92.51675903,5.700088663,110.5764023,pomegranate
46,30,36,18.90223032,94.99897537,5.567805185,107.6103211,pomegranate
27,12,45,18.90592319,89.24126808,6.077886012,112.4750941,pomegranate
